SKU,Barcode,UPC/EAN,listing_url_ASIN,Name,Weight,Units,UOM,Grams,Cost,Price,Type,Brand,Manufacturer,Note,Location,Condition,Item ID,Power,buybox_new_landed_price,buybox_new_listing_price,buybox_new_shipping_price,buybox_new_subcondition,buybox_used_listing_price,buybox_used_shipping_price,buybox_used_subcondition,fba_fee_total,fba_monthly_storage,fba_order_handling,fba_pick_pack,fba_tier_level,fba_weight_handling,has_super_saver_shipping,list_price_amount,lowest_new_price_fba,lowest_new_price_merchant,sales_rank,additional_image_1,additional_image_2,additional_image_3,additional_image_4,additional_image_5,all_images,description,hazardous_material_type,item_type_keyword,large_image,listing_url,package_dimensions_height,package_dimensions_length,package_dimensions_weight,package_dimensions_width,parent_asin,product_type_name,product_group,size,Barcode.1,Name_clean,asin,Created,Quantity,My warehouse
SKU-16K1J808,2060631691341,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:55,2,2
SKU-I3VNGSB4,2044471504238,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:55,2,2
SKU-D88Q0U8W,2061276745901,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:56,1,1
SKU-RQMGAYTS,2076191125189,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:56,1,1
SKU-WOZM2NJ3,2051920271023,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:56,1,1
SKU-MZQ0HIVU,2061352731705,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:56,1,1
SKU-M4J8FC9L,2066842284129,Unknown,B09Y2MVCN7,Geometric Patterned Cut Velvet Cotton Blend Square Throw Pillow Terracotta - Threshold,Missing ,Missing,,,0,20.0,HOME,Alerfa,Alerfa,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.22,0.14,0.0,4.08,Large Standard Size,0.0,1.0,0.0,16.99,0.0,201650.0,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,"https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://m.media-amazon.com/images/I/71oT2WZvD6L.jpg,https://m.media-amazon.com/images/I/81osRT0azsL.jpg,https://m.media-amazon.com/images/I/81PCilCdvHL.jpg,https://m.media-amazon.com/images/I/617HarK0RdL.jpg,https://m.media-amazon.com/images/I/81CiM8NyzEL.jpg,https://m.media-amazon.com/images/I/71pMvWwyHuL.jpg,https://m.media-amazon.com/images/I/81OdBGbcJHL.jpg","<p><b>Description:</b></p> <p>Measures 18 x 18 inches, 45 x 45 cm.</p> <p></p> <p></p> <p>Cushion cover ONLY, NOT include the filling/ insert.</p> <p></p> <p></p> <p>Hidden zipper closure, Pattern just on the FRONT&nbsp;side.</p> <p></p> <p></p> <p><b>Good To Know Before You Buy:</b></p> <p></p> <p></p> <p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p> <p></p> <p></p> <p>2. All the mesurement are handmade, there may be 1-2cm deviation.</p>",,throw-pillow-covers,https://m.media-amazon.com/images/I/81KHoW9TqOL.jpg,https://www.amazon.com/dp/B09Y2MVCN7,1.499999998,9.56999999,0.659,7.089999993,B09XXXT57N,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned cut velvet cotton blend square throw pillow terracotta - threshold,B09Y2MVCN7,2024-09-16 18:19:56,1,1
SKU-SU0Z4KES,2040127472432,784110766147,B08HM1PH3K,Geometric Patterned Pleated Satin with Metallic Embroidery Square Throw Pillow Beige - Threshold,Missing ,Missing,,,0,20.0,HOME,YONGLIU,YONGLIU,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.2,0.12,0.0,4.08,Large Standard Size,0.0,1.0,16.99,16.99,0.0,867324.0,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,"https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,https://m.media-amazon.com/images/I/81-14BwksjS.jpg,https://m.media-amazon.com/images/I/8168bWjF3QL.jpg,https://m.media-amazon.com/images/I/81wEjqpbKPL.jpg,https://m.media-amazon.com/images/I/81LE6ErCEAL.jpg","We dedicated to providing brilliant quality home decoration cushion covers to help you to create a stylish space in modern life, bringing a touch of freshness and modern to your living space. Multiple colors to meet different collocations. Soft and comfortable fabrics bring you a different home experience. Unique design makes the home brand new.",,throw-pillow-covers,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://www.amazon.com/dp/B08HM1PH3K,1.019999999,9.289999991,0.509,9.129999991,B0B391KW6J,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned pleated satin with metallic embroidery square throw pillow beige - threshold,B08HM1PH3K,2024-09-16 18:19:54,5,5
SKU-67IYCDTT,2070310106240,784110766147,B08HM1PH3K,Geometric Patterned Pleated Satin with Metallic Embroidery Square Throw Pillow Beige - Threshold,Missing ,Missing,,,0,20.0,HOME,YONGLIU,YONGLIU,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.2,0.12,0.0,4.08,Large Standard Size,0.0,1.0,16.99,16.99,0.0,867324.0,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,"https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,https://m.media-amazon.com/images/I/81-14BwksjS.jpg,https://m.media-amazon.com/images/I/8168bWjF3QL.jpg,https://m.media-amazon.com/images/I/81wEjqpbKPL.jpg,https://m.media-amazon.com/images/I/81LE6ErCEAL.jpg","We dedicated to providing brilliant quality home decoration cushion covers to help you to create a stylish space in modern life, bringing a touch of freshness and modern to your living space. Multiple colors to meet different collocations. Soft and comfortable fabrics bring you a different home experience. Unique design makes the home brand new.",,throw-pillow-covers,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://www.amazon.com/dp/B08HM1PH3K,1.019999999,9.289999991,0.509,9.129999991,B0B391KW6J,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned pleated satin with metallic embroidery square throw pillow beige - threshold,B08HM1PH3K,2024-09-16 18:19:55,2,2
SKU-JX72VJK2,2033361955274,784110766147,B08HM1PH3K,Geometric Patterned Pleated Satin with Metallic Embroidery Square Throw Pillow Beige - Threshold,Missing ,Missing,,,0,20.0,HOME,YONGLIU,YONGLIU,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.2,0.12,0.0,4.08,Large Standard Size,0.0,1.0,16.99,16.99,0.0,867324.0,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,"https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,https://m.media-amazon.com/images/I/81-14BwksjS.jpg,https://m.media-amazon.com/images/I/8168bWjF3QL.jpg,https://m.media-amazon.com/images/I/81wEjqpbKPL.jpg,https://m.media-amazon.com/images/I/81LE6ErCEAL.jpg","We dedicated to providing brilliant quality home decoration cushion covers to help you to create a stylish space in modern life, bringing a touch of freshness and modern to your living space. Multiple colors to meet different collocations. Soft and comfortable fabrics bring you a different home experience. Unique design makes the home brand new.",,throw-pillow-covers,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://www.amazon.com/dp/B08HM1PH3K,1.019999999,9.289999991,0.509,9.129999991,B0B391KW6J,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned pleated satin with metallic embroidery square throw pillow beige - threshold,B08HM1PH3K,2024-09-16 18:19:55,2,2
SKU-LVOHHJYF,2052402128422,784110766147,B08HM1PH3K,Geometric Patterned Pleated Satin with Metallic Embroidery Square Throw Pillow Beige - Threshold,Missing ,Missing,,,0,20.0,HOME,YONGLIU,YONGLIU,,,,,,16.99,16.99,0.0,New,0.0,0.0,,4.2,0.12,0.0,4.08,Large Standard Size,0.0,1.0,16.99,16.99,0.0,867324.0,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,"https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://m.media-amazon.com/images/I/71NZQs+xHKS.jpg,https://m.media-amazon.com/images/I/7143oaXZ+CS.jpg,https://m.media-amazon.com/images/I/71MesKHSFcS.jpg,https://m.media-amazon.com/images/I/91q8Rc8Wb7L.jpg,https://m.media-amazon.com/images/I/81-14BwksjS.jpg,https://m.media-amazon.com/images/I/8168bWjF3QL.jpg,https://m.media-amazon.com/images/I/81wEjqpbKPL.jpg,https://m.media-amazon.com/images/I/81LE6ErCEAL.jpg","We dedicated to providing brilliant quality home decoration cushion covers to help you to create a stylish space in modern life, bringing a touch of freshness and modern to your living space. Multiple colors to meet different collocations. Soft and comfortable fabrics bring you a different home experience. Unique design makes the home brand new.",,throw-pillow-covers,https://m.media-amazon.com/images/I/81HQeF+LU6S.jpg,https://www.amazon.com/dp/B08HM1PH3K,1.019999999,9.289999991,0.509,9.129999991,B0B391KW6J,DECORATIVE_PILLOW_COVER,Home,"18"" x 18""",,geometric patterned pleated satin with metallic embroidery square throw pillow beige - threshold,B08HM1PH3K,2024-09-16 18:19:56,1,1
SKU-26SNUFYI,2027091639894,Unknown,B09J475K4K,Geometric Patterned Pleated Satin with Metallic Embroidery Square Throw Pillow Blue/Gray - Threshold,Missing ,Missing,,,0,20.0,HOME,Beauoop,Beauoop,,,,,,18.99,18.99,0.0,New,17.09,0.0,Mint,6.16,0.41,0.0,5.75,Large Standard Size,0.0,1.0,18.99,18.99,0.0,182363.0,https://m.media-amazon.com/images/I/91WYpZJdVoL.jpg,https://m.media-amazon.com/images/I/91ADRCaD1GL.jpg,https://m.media-amazon.com/images/I/81ApOGqgZmL.jpg,https://m.media-amazon.com/images/I/81LzKcxAYCL.jpg,https://m.media-amazon.com/images/I/81LQmawSjzL.jpg,"https://m.media-amazon.com/images/I/91WYpZJdVoL.jpg,https://m.media-amazon.com/images/I/91ADRCaD1GL.jpg,https://m.media-amazon.com/images/I/81ApOGqgZmL.jpg,https://m.media-amazon.com/images/I/81LzKcxAYCL.jpg,https://m.media-amazon.com/images/I/81LQmawSjzL.jpg,https://m.media-amazon.com/images/I/81-bR91X3FL.jpg,https://m.media-amazon.com/images/I/81-js9U8a9L.jpg,https://m.media-amazon.com/images/I/A19ti8nYMaL.jpg,https://m.media-amazon.com/images/I/916gSvEY+FL.jpg",,,throw-pillow-covers,https://m.media-amazon.com/images/I/51+kkkxsklL.jpg,https://www.amazon.com/dp/B09J475K4K,2.239999998,12.63999999,0.679,10.38999999,B09J47YHPG,DECORATIVE_PILLOW_COVER,Home,"18""x18""x2",,geometric patterned pleated satin with metallic embroidery square throw pillow blue/gray - threshold,B09J475K4K,2024-09-16 18:19:54,3,3
